,name,location,mobile_no,email,find_us,qualification,branch,career_issue,looking_for,technology,mode,time_slot,date,attended_by,no_persons,fee_details,year_of_pass_out,status,remarks,year,month
172,hidden,westhill,hidden,hidden,social media,plus 2,computer science,non it background,job oriented course,data science,online,morning,2020-12-21,monish,1,60000,2018,not joined,not impressed,2020,12
173,hidden,kozhikode,hidden,hidden,reference,ug,other,backpapers,job oriented course,data science,offline,morning,2020-07-04,baiju,1,60000,2016,not joined,high fee,2020,7
174,hidden,malappuram,hidden,hidden,social media,pg,civil,backpapers,it internship,mern,offline,evening,2020-02-18,baiju,3,60000,2019,not joined,suspected,2020,2
175,hidden,palazhi,hidden,hidden,social media,ug,civil,no_career_issue,work experience,java,online,morning,2020-05-12,baiju,4,12500,2018,not joined,suspected,2020,5
176,hidden,kozhikode,hidden,hidden,reference,pg,mechanical,no_career_issue,short term course,flutter,offline,morning,2020-08-09,rifna,3,12500,2015,not joined,not impressed,2020,8
177,hidden,westhill,hidden,hidden,reference,ug,other,no_career_issue,others,java,offline,morning,2020-10-02,faisal,1,60000,2020,not joined,not interested,2020,10
178,hidden,westhill,hidden,hidden,others,ug,commerce,career gap,it internship,python,offline,morning,2020-08-22,lekha,1,60000,2019,joined,not impressed,2020,8
179,hidden,kozhikode,hidden,hidden,social media,ug,other,career gap,short term course,python,offline,morning,2020-11-17,anupama,2,35000,2018,not joined,not okay,2020,11
180,hidden,kozhikode,hidden,hidden,social media,others,other,no_career_issue,others,python,offline,morning,2021-03-12,sandra,2,60000,2019,joined,not impressed,2021,3
181,hidden,nadakkavu,hidden,hidden,google,sslc,commerce,no_career_issue,work experience,java,online,morning,2021-07-16,baiju,1,60000,2020,not joined,call not picking,2021,7
182,hidden,tirur,hidden,hidden,social media,ug,mechanical,no_career_issue,others,mern,online,afternoon,2021-07-13,anupama,3,35000,2017,not joined,not interested,2021,7
183,hidden,ramanattukara,hidden,hidden,google,ug,civil,career gap,short term course,mern,online,morning,2021-12-25,baiju,4,35000,2019,not joined,call not picking,2021,12
184,hidden,kovoor,hidden,hidden,social media,ug,computer science,no_career_issue,it internship,web designing,offline,morning,2021-09-18,sivaprasad,2,12500,2021,not joined,high fee,2021,9
185,hidden,westhill,hidden,hidden,social media,ug,other,no_career_issue,short term course,flutter,online,morning,2021-06-10,deepak,2,35000,2019,not joined,high fee,2021,6
186,hidden,kunnamangalam,hidden,hidden,social media,ug,electronics,no_career_issue,it internship,ai,offline,morning,2021-07-16,baiju,1,60000,2019,joined,not impressed,2021,7
187,hidden,kovoor,hidden,hidden,social media,pg,mechanical,non it background,others,flutter,online,morning,2021-12-02,baiju,2,60000,2019,not joined,joined other institude,2021,12
188,hidden,palakkad,hidden,hidden,reference,ug,electronics,no_career_issue,work experience,python,hybrid,morning,2021-06-09,sivaprasad,3,35000,2018,not joined,call not picking,2021,6
189,hidden,kozhikode,hidden,hidden,social media,ug,commerce,no_career_issue,it internship,python,online,morning,2021-12-13,baiju,3,60000,2016,not joined,not okay,2021,12
190,hidden,ernakulam,hidden,hidden,social media,ug,mechanical,career gap,job oriented course,ai,hybrid,morning,2021-05-18,baiju,3,60000,2020,not joined,joined other institude,2021,5
191,hidden,nadakkavu,hidden,hidden,social media,ug,commerce,career gap,others,mern,online,morning,2021-03-24,baiju,4,60000,2020,not joined,not impressed,2021,3
192,hidden,chaliyam,hidden,hidden,social media,ug,computer science,no_career_issue,short term course,data science,offline,morning,2021-10-20,faisal,2,12500,2018,not joined,not okay,2021,10
193,hidden,chevayur,hidden,hidden,others,ug,computer science,career gap,short term course,mern,offline,morning,2021-08-24,sandra,1,60000,2021,not joined,high fee,2021,8
194,hidden,westhill,hidden,hidden,social media,ug,commerce,no_career_issue,short term course,web designing,offline,afternoon,2021-12-07,sandra,3,60000,2017,joined,not impressed,2021,12
195,hidden,nadakkavu,hidden,hidden,social media,ug,commerce,no_career_issue,short term course,testing,online,morning,2021-05-25,rifna,2,12500,2017,not joined,joined other institude,2021,5
196,hidden,nadakkavu,hidden,hidden,google,ug,computer science,career gap,short term course,data science,offline,afternoon,2021-04-09,sandra,2,60000,2018,joined,not impressed,2021,4
197,hidden,kozhikode,hidden,hidden,social media,ug,other,backpapers,job oriented course,data science,hybrid,morning,2021-12-24,lekha,1,35000,2021,not joined,not interested,2021,12
198,hidden,kannur,hidden,hidden,google,pg,computer science,no_career_issue,job oriented course,python,online,evening,2021-11-17,baiju,1,60000,2021,not joined,joined other institude,2021,11
199,hidden,westhill,hidden,hidden,reference,pg,computer science,career gap,work experience,mern,offline,morning,2021-11-23,baiju,5,60000,2018,not joined,not interested,2021,11
200,hidden,kozhikode,hidden,hidden,social media,ug,other,career gap,others,python,offline,weekend,2021-11-25,lekha,6,60000,2019,not joined,not interested,2021,11
201,hidden,nadakkavu,hidden,hidden,social media,diploma,computer science,no_career_issue,short term course,mern,offline,evening,2021-01-21,baiju,1,60000,2018,joined,not impressed,2021,1
202,hidden,chevayur,hidden,hidden,social media,others,other,non it background,others,python,offline,morning,2021-02-15,baiju,6,12500,2020,not joined,joined other institude,2021,2
203,hidden,ernakulam,hidden,hidden,google,ug,electronics,no_career_issue,work experience,mern,offline,afternoon,2021-12-05,sivaprasad,2,60000,2017,joined,not impressed,2021,12
204,hidden,kozhikode,hidden,hidden,google,ug,other,no_career_issue,it internship,python,offline,afternoon,2021-08-22,rifna,1,12500,2018,not joined,high fee,2021,8
205,hidden,palazhi,hidden,hidden,google,ug,commerce,career gap,others,python,offline,morning,2021-08-01,rifna,1,60000,2020,not joined,suspected,2021,8
206,hidden,kozhikode,hidden,hidden,google,ug,computer science,career gap,work experience,web designing,offline,evening,2021-07-25,baiju,2,60000,2016,not joined,joined other institude,2021,7
207,hidden,vadakara,hidden,hidden,social media,pg,electronics,no_career_issue,it internship,mern,offline,morning,2021-06-03,anupama,2,60000,2017,joined,not impressed,2021,6
208,hidden,trivandrum,hidden,hidden,social media,ug,computer science,no_career_issue,others,python,hybrid,morning,2021-02-17,baiju,1,60000,2017,not joined,high fee,2021,2
209,hidden,chevayur,hidden,hidden,social media,ug,other,no_career_issue,it internship,python,offline,morning,2021-11-06,sandra,1,35000,2018,not joined,call not picking,2021,11
210,hidden,vadakara,hidden,hidden,reference,others,civil,no_career_issue,job oriented course,python,online,morning,2021-11-01,baiju,2,60000,2019,not joined,joined other institude,2021,11
211,hidden,manjeri,hidden,hidden,social media,ug,civil,no_career_issue,short term course,python,offline,evening,2021-04-11,baiju,1,60000,2020,not joined,not impressed,2021,4
212,hidden,tirur,hidden,hidden,reference,pg,commerce,no_career_issue,others,python,hybrid,morning,2021-04-21,anupama,1,60000,2020,joined,not impressed,2021,4
213,hidden,trivandrum,hidden,hidden,social media,pg,civil,no_career_issue,job oriented course,mern,offline,morning,2021-11-25,baiju,4,12500,2020,not joined,suspected,2021,11
214,hidden,palazhi,hidden,hidden,others,pg,commerce,no_career_issue,it internship,python,online,morning,2021-06-05,monish,1,12500,2016,not joined,not okay,2021,6
215,hidden,thrissur,hidden,hidden,social media,ug,other,no_career_issue,work experience,data science,hybrid,morning,2021-09-06,rifna,2,60000,2017,joined,not impressed,2021,9
216,hidden,westhill,hidden,hidden,social media,ug,other,no_career_issue,short term course,data science,offline,morning,2021-07-14,sandra,4,60000,2017,not joined,call not picking,2021,7
217,hidden,koyilandy,hidden,hidden,google,ug,civil,career gap,others,python,offline,morning,2021-05-13,monish,1,60000,2020,joined,not impressed,2021,5
218,hidden,chaliyam,hidden,hidden,social media,ug,computer science,backpapers,work experience,mern,offline,afternoon,2021-08-26,monish,1,12500,2019,not joined,call not picking,2021,8
219,hidden,koyilandy,hidden,hidden,social media,ug,other,non it background,others,python,hybrid,weekend,2021-11-25,sivaprasad,1,35000,2017,not joined,suspected,2021,11
220,hidden,koyilandy,hidden,hidden,social media,ug,electronics,non it background,short term course,data science,offline,morning,2021-04-08,lekha,1,60000,2018,not joined,joined other institude,2021,4
221,hidden,kannur,hidden,hidden,google,pg,electronics,no_career_issue,short term course,python,offline,weekend,2021-04-22,baiju,3,60000,2016,not joined,not interested,2021,4
222,hidden,beypore,hidden,hidden,social media,others,mechanical,career gap,others,mern,online,evening,2021-02-24,baiju,1,60000,2018,not joined,not okay,2021,2
223,hidden,tirur,hidden,hidden,social media,plus 2,commerce,no_career_issue,job oriented course,flutter,offline,afternoon,2021-05-06,baiju,2,60000,2021,not joined,suspected,2021,5
224,hidden,kottayam,hidden,hidden,social media,ug,computer science,career gap,job oriented course,mern,hybrid,afternoon,2021-07-02,lekha,1,60000,2021,joined,not impressed,2021,7
225,hidden,wayanad,hidden,hidden,social media,ug,electronics,no_career_issue,others,data science,hybrid,morning,2021-07-03,sandra,3,60000,2021,not joined,not interested,2021,7
226,hidden,kottayam,hidden,hidden,social media,ug,other,no_career_issue,work experience,java,online,weekend,2021-09-01,sandra,1,35000,2020,not joined,not okay,2021,9
227,hidden,tirur,hidden,hidden,others,pg,other,no_career_issue,short term course,ai,hybrid,evening,2021-11-02,monish,1,60000,2020,not joined,not impressed,2021,11
228,hidden,palakkad,hidden,hidden,social media,ug,electronics,career gap,work experience,python,offline,weekend,2021-01-27,monish,1,60000,2018,joined,not impressed,2021,1
229,hidden,koyilandy,hidden,hidden,google,ug,civil,career gap,work experience,mern,online,morning,2021-12-05,baiju,2,60000,2018,joined,not impressed,2021,12
230,hidden,wayanad,hidden,hidden,social media,ug,mechanical,career gap,it internship,mern,hybrid,afternoon,2021-05-05,deepak,3,35000,2021,not joined,joined other institude,2021,5
231,hidden,chaliyam,hidden,hidden,reference,pg,computer science,no_career_issue,work experience,data science,hybrid,morning,2021-12-12,baiju,1,60000,2017,joined,not impressed,2021,12
232,hidden,kozhikode,hidden,hidden,reference,ug,commerce,career gap,short term course,mern,online,weekend,2021-11-14,rifna,5,60000,2017,not joined,not impressed,2021,11
233,hidden,pantheerankavu,hidden,hidden,google,ug,other,non it background,others,mern,offline,afternoon,2021-07-22,faisal,4,60000,2020,not joined,suspected,2021,7
234,hidden,thrissur,hidden,hidden,others,ug,commerce,no_career_issue,job oriented course,data science,online,afternoon,2021-04-21,deepak,3,12500,2019,not joined,not okay,2021,4
235,hidden,palakkad,hidden,hidden,social media,ug,commerce,non it background,short term course,python,offline,morning,2021-05-17,deepak,1,60000,2019,not joined,suspected,2021,5
236,hidden,kottayam,hidden,hidden,social media,others,other,career gap,others,python,offline,morning,2021-03-08,baiju,2,12500,2020,not joined,joined other institude,2021,3
237,hidden,koyilandy,hidden,hidden,social media,ug,mechanical,non it background,work experience,data science,hybrid,morning,2021-03-06,anupama,2,12500,2018,not joined,not interested,2021,3
238,hidden,kottayam,hidden,hidden,social media,ug,mechanical,no_career_issue,job oriented course,mern,online,afternoon,2021-06-17,monish,3,60000,2020,not joined,call not picking,2021,6
239,hidden,westhill,hidden,hidden,social media,plus 2,electronics,no_career_issue,work experience,data science,offline,evening,2021-12-26,baiju,2,60000,2021,not joined,not impressed,2021,12
240,hidden,beypore,hidden,hidden,google,ug,other,no_career_issue,it internship,data science,offline,morning,2021-10-06,lekha,1,60000,2018,not joined,not impressed,2021,10
241,hidden,ponnani,hidden,hidden,google,ug,other,no_career_issue,job oriented course,mern,offline,afternoon,2021-12-06,lekha,3,12500,2016,not joined,not okay,2021,12
242,hidden,farook,hidden,hidden,google,plus 2,civil,backpapers,job oriented course,python,offline,morning,2021-04-26,baiju,2,60000,2020,joined,not impressed,2021,4
243,hidden,nilambur,hidden,hidden,social media,diploma,commerce,no_career_issue,work experience,data science,offline,evening,2021-06-18,monish,2,60000,2021,joined,not impressed,2021,6
244,hidden,nilambur,hidden,hidden,social media,pg,mechanical,no_career_issue,others,java,offline,afternoon,2021-07-07,baiju,2,60000,2019,not joined,not okay,2021,7
245,hidden,palakkad,hidden,hidden,social media,sslc,electronics,no_career_issue,job oriented course,python,offline,morning,2021-07-01,sandra,4,60000,2018,joined,not impressed,2021,7
246,hidden,westhill,hidden,hidden,social media,ug,computer science,no_career_issue,job oriented course,data science,offline,weekend,2021-05-08,baiju,1,60000,2020,joined,not impressed,2021,5
247,hidden,ramanattukara,hidden,hidden,social media,ug,computer science,no_career_issue,job oriented course,data science,hybrid,morning,2021-06-08,rifna,2,35000,2017,not joined,high fee,2021,6
248,hidden,chevayur,hidden,hidden,social media,ug,civil,no_career_issue,it internship,data science,online,morning,2021-12-04,baiju,1,12500,2018,not joined,not interested,2021,12
249,hidden,farook,hidden,hidden,social media,pg,mechanical,backpapers,short term course,python,offline,evening,2021-05-08,baiju,1,60000,2017,not joined,suspected,2021,5
250,hidden,tanur,hidden,hidden,google,ug,commerce,backpapers,others,python,hybrid,evening,2021-06-10,sivaprasad,4,35000,2017,not joined,not okay,2021,6
251,hidden,nadakkavu,hidden,hidden,social media,ug,other,no_career_issue,work experience,mern,offline,evening,2021-12-23,baiju,2,60000,2021,not joined,not impressed,2021,12
252,hidden,kannur,hidden,hidden,google,ug,mechanical,career gap,it internship,python,offline,morning,2021-05-20,anupama,1,60000,2018,not joined,joined other institude,2021,5
253,hidden,trivandrum,hidden,hidden,others,ug,civil,no_career_issue,others,python,offline,morning,2021-12-08,baiju,2,60000,2019,not joined,suspected,2021,12
254,hidden,koyilandy,hidden,hidden,reference,plus 2,civil,no_career_issue,short term course,testing,offline,morning,2021-07-12,baiju,1,12500,2019,not joined,call not picking,2021,7
255,hidden,ernakulam,hidden,hidden,google,ug,mechanical,no_career_issue,others,data science,offline,weekend,2021-06-08,lekha,1,12500,2021,not joined,joined other institude,2021,6
256,hidden,kondotty,hidden,hidden,others,ug,civil,career gap,others,mern,offline,morning,2021-11-16,deepak,1,60000,2021,joined,not impressed,2021,11
257,hidden,kozhikode,hidden,hidden,social media,ug,other,career gap,job oriented course,web designing,offline,evening,2021-06-02,baiju,1,60000,2018,joined,not impressed,2021,6
